"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.915749855240301,0.938551099611902,0.9228,4.3290477463081,2.44580493296903,3.74674906842366,0.560000000000002
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.920961204400695,0.910090556274256,0.9176,4.2548391312393,2.62237264117102,3.75008049251019,89.8119999999999
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.920961204400695,0.910090556274256,0.9176,4.2548391312393,2.62237264117102,3.75008049251019,103.306999999999
4,"DFT-fixed (Subgroup)","prot_cens",0.895193977996526,0.930142302716688,0.906,4.30485318475881,2.61102417228667,3.78112125410242,76.3260000000009
5,"Vanilla CQR (Subgroup)","prot_cens",0.920092646207296,0.967011642949547,0.9346,4.14827934288699,1.65441082658273,3.37717519764571,0.00900000000001455
6,"Cox (Subgroup)","prot_cens",0.944412275622467,0.923027166882277,0.9378,3.61736724418562,2.52452235397766,3.27945960413332,12.8029999999999
7,"DFT-adaptive-T (Joint)","prot_cens",0.890561667631731,0.914618369987063,0.898,4.66084493675469,2.65469420233241,4.04054312967132,111.718000000001
8,"DFT-adaptive-CT (Joint)","prot_cens",0.890561667631731,0.914618369987063,0.898,4.66084493675469,2.65469420233241,4.04054312967132,129.183000000001
9,"DFT-fixed (Joint)","prot_cens",0.920961204400695,0.961190168175938,0.9334,4.10008355753337,2.13349766004909,3.49201519803123,107.569
10,"Vanilla CQR (Joint)","prot_cens",0.917776491024899,0.992884864165589,0.941,3.86515136505348,1.08922562972631,3.00683512769032,0.00799999999981083
11,"Cox (Joint)","prot_cens",0.944991314418066,0.921733505821475,0.9378,3.70266828843709,2.29894779991508,3.26863791338609,6.875
