"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.912565141864505,0.910090556274256,0.9118,4.39109348767814,2.71501756954463,3.87285081379126,0.707000000000001
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.920961204400695,0.909443725743855,0.9174,4.2548391312393,2.70763256817499,3.77644286193981,92.6459999999988
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.920961204400695,0.909443725743855,0.9174,4.2548391312393,2.70763256817499,3.77644286193981,108.622000000001
4,"DFT-fixed (Subgroup)","homo_cens",0.895193977996526,0.915265200517464,0.9014,4.30485318475881,2.60056849859,3.77788835979541,81.4349999999995
5,"Vanilla CQR (Subgroup)","homo_cens",0.920092646207296,0.908150064683053,0.9164,4.14827934288699,2.62509091073146,3.6773094796645,0.00600000000122236
6,"Cox (Subgroup)","homo_cens",0.944412275622467,0.933376455368693,0.941,3.61736724418562,2.23302975579615,3.18933009277559,10.1439999999984
7,"DFT-adaptive-T (Joint)","homo_cens",0.898089171974522,0.908796895213454,0.9014,4.57209619102069,2.71942588224911,3.99925053154852,201.582
8,"DFT-adaptive-CT (Joint)","homo_cens",0.898089171974522,0.908796895213454,0.9014,4.57209619102069,2.71942588224911,3.99925053154852,219.241
9,"DFT-fixed (Joint)","homo_cens",0.921250723798494,0.913971539456662,0.919,4.06313500926601,2.45763995402339,3.56671593818499,196.017
10,"Vanilla CQR (Joint)","homo_cens",0.909669947886508,0.911384217335058,0.9102,4.13400675120389,2.62404421716575,3.6671263356793,0.00900000000001455
11,"Cox (Joint)","homo_cens",0.952808338158657,0.915912031047865,0.9414,3.53704960509721,2.30782940061627,3.15697471787171,6.56700000000092
