"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.911117544875507,0.876455368693402,0.9004,4.92183974379577,4.95245853416285,4.93130707377727,0.926000000000002
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.893456861609728,0.855756791720569,0.8818,5.21944459136685,6.31691259524814,5.55878169816695,157.923999999999
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.893456861609728,0.855756791720569,0.8818,5.21944459136685,6.28750023530431,5.54968739647232,171.945
4,"DFT-fixed (Subgroup)","simul_misspec",0.917197452229299,0.871280724450194,0.903,4.74749914480837,5.83793160697443,5.08466086211012,145.172
5,"Vanilla CQR (Subgroup)","simul_misspec",0.892877822814129,0.928848641655886,0.904,5.14463988833971,3.6848694976776,4.69327888354699,0.0119999999988067
6,"Cox (Subgroup)","simul_misspec",0.89200926462073,0.875808538163001,0.887,5.25809883663766,5.13875155139807,5.22119665604157,11.896999999999
7,"DFT-adaptive-T (Joint)","simul_misspec",0.903300521134916,0.864812419146184,0.8914,5.07864757633911,5.19504355729591,5.11463721365095,317.451999999999
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.903300521134916,0.864812419146184,0.8914,5.07864757633911,5.19504355729591,5.11463721365095,336.629999999997
9,"DFT-fixed (Joint)","simul_misspec",0.919224088013897,0.865459249676585,0.9026,4.79009448568089,5.00858758266994,4.8576525512699,311.447999999999
10,"Vanilla CQR (Joint)","simul_misspec",0.893167342211928,0.935963777490298,0.9064,5.25580311660014,3.57649973557593,4.73656251118746,0.00599999999940337
11,"Cox (Joint)","simul_misspec",0.898668210770122,0.865459249676585,0.8884,5.14337395614916,5.0239381661937,5.10644440989493,6.96200000000135
