"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.928244711263579,0.956724367509987,0.9368,4.15382481212266,2.23320302362428,3.57687002685774,0.480999999999995
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.91852487135506,0.922103861517976,0.9196,4.28890627785371,2.60470094489986,3.78297099583438,72.1269999999986
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.91852487135506,0.9254327563249,0.9206,4.28890627785371,2.55578674640596,3.76827717060681,96.9579999999987
4,"DFT-fixed (Subgroup)","prot_cens",0.90423098913665,0.936085219707057,0.9138,4.39444854108191,2.42297050175527,3.80221653806818,64.1099999999988
5,"Vanilla CQR (Subgroup)","prot_cens",0.919382504288165,0.957390146471372,0.9308,4.16312337747223,1.8585695476694,3.47083540699946,0.0100000000002183
6,"Cox (Subgroup)","prot_cens",0.93453401943968,0.931424766977364,0.9336,3.75563705086331,2.40875865041432,3.35103477936843,8.94100000000071
7,"DFT-adaptive-T (Joint)","prot_cens",0.915951972555746,0.941411451398136,0.9236,4.37107037901336,2.43884522378353,3.79062994238232,151.529999999999
8,"DFT-adaptive-CT (Joint)","prot_cens",0.915666094911378,0.941411451398136,0.9234,4.37370678332377,2.44031620949249,3.79291625494485,177.210000000001
9,"DFT-fixed (Joint)","prot_cens",0.869925671812464,1,0.909,4.59681709071833,0,3.21593323666655,147.142999999998
10,"Vanilla CQR (Joint)","prot_cens",0.914808461978273,0.988015978695073,0.9368,3.76783071566272,1.52523937793717,3.09415627780996,0.00599999999940337
11,"Cox (Joint)","prot_cens",0.941966838193253,0.922769640479361,0.9362,3.77799363432943,2.32891551235314,3.34269056648775,6.23899999999958
