"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.896512292738708,0.911451398135819,0.901,4.93000104848137,4.23149494589084,4.72016981526317,1.05699999999999
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.908805031446541,0.895472703062583,0.9048,4.72343341859684,5.52327462217134,4.96370571615062,163.457
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.908805031446541,0.895472703062583,0.9048,4.72343341859684,5.51875091259115,4.96234679379273,189.668
4,"DFT-fixed (Subgroup)","simul_misspec",0.892795883361921,0.887483355525965,0.8912,4.97767139697196,5.27903451795735,5.06820087851597,154.780000000001
5,"Vanilla CQR (Subgroup)","simul_misspec",0.892795883361921,0.952063914780293,0.9106,5.03086520009083,3.40526989967689,4.54253637184648,0.0180000000000291
6,"Cox (Subgroup)","simul_misspec",0.88650657518582,0.894806924101198,0.889,5.13751270199411,4.94305499367922,5.07909760641632,9.50500000000102
7,"DFT-adaptive-T (Joint)","simul_misspec",0.902229845626072,0.850199733688415,0.8866,4.82298506017972,5.10641442789771,4.9081272422422,355.428999999998
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.902229845626072,0.850199733688415,0.8866,4.82298506017972,5.10641442789771,4.9081272422422,377.159
9,"DFT-fixed (Joint)","simul_misspec",0.891938250428816,0.83288948069241,0.8742,5.03512490621739,5.52525747112994,5.18236072871712,351.709999999999
10,"Vanilla CQR (Joint)","simul_misspec",0.885934819897084,0.940745672436751,0.9024,5.14712329592563,3.63363346312548,4.69247095015247,0.00799999999981083
11,"Cox (Joint)","simul_misspec",0.899942824471126,0.859520639147803,0.8878,4.88137186150648,5.01475427088883,4.92143993728494,6.91100000000006
