"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.927958833619211,0.9254327563249,0.9272,4.29506510774862,2.62996117706569,3.79486788697147,0.714000000000013
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.925957690108633,0.914780292942743,0.9226,4.29556697416337,2.6802866979564,3.81033677919079,75.7070000000003
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.925957690108633,0.912782956058589,0.922,4.2955527428288,2.69145678384779,3.81368231675091,101.263999999999
4,"DFT-fixed (Subgroup)","cov_cens",0.912807318467696,0.886817576564581,0.905,4.55343761115012,2.70634478524077,3.99857092624695,67.3409999999985
5,"Vanilla CQR (Subgroup)","cov_cens",0.935391652372784,0.918774966711052,0.9304,4.12185653802814,2.61490274599551,3.66916761890154,0.00900000000001455
6,"Cox (Subgroup)","cov_cens",0.917667238421955,0.920772303595206,0.9186,4.15147259505413,2.34515879505246,3.60885592953363,9.02700000000004
7,"DFT-adaptive-T (Joint)","cov_cens",0.916809605488851,0.920106524633822,0.9178,4.43749938058518,2.70723493636281,3.91772794154078,145.865
8,"DFT-adaptive-CT (Joint)","cov_cens",0.916809605488851,0.920106524633822,0.9178,4.43749938058518,2.70723493636281,3.91772794154078,168.395
9,"DFT-fixed (Joint)","cov_cens",0.967409948542024,0.96138482023968,0.9656,1.67469199004612,1.13616249183882,1.51291772878465,142.378000000001
10,"Vanilla CQR (Joint)","cov_cens",0.937392795883362,0.921438082556591,0.9326,4.02828613558664,2.49013333794999,3.56622503517659,0.00500000000101863
11,"Cox (Joint)","cov_cens",0.929959977129788,0.906790945406125,0.923,3.93923077596264,2.54021379739375,3.51896607560054,7.43599999999969
