"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.927672955974843,0.918774966711052,0.925,4.18002938903697,2.66988907829178,3.72638323968912,0.471000000000004
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.91852487135506,0.914780292942743,0.9174,4.28890627785371,2.66228169113434,3.80026825200321,77.0609999999997
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.91852487135506,0.914780292942743,0.9174,4.28890627785371,2.66228169113434,3.80026825200321,101.831
4,"DFT-fixed (Subgroup)","homo_cens",0.90423098913665,0.90878828229028,0.9056,4.39444854108191,2.48532182384083,3.82094687522269,69.4420000000009
5,"Vanilla CQR (Subgroup)","homo_cens",0.919382504288165,0.906790945406125,0.9156,4.16312337747223,2.62719450461802,3.70173034406683,0.011000000000422
6,"Cox (Subgroup)","homo_cens",0.93453401943968,0.935419440745672,0.9348,3.75563705086331,2.17475860466968,3.28074116562674,9.3119999999999
7,"DFT-adaptive-T (Joint)","homo_cens",0.919096626643796,0.92410119840213,0.9206,4.35624237284184,2.60567249562652,3.83037118172635,124.323000000002
8,"DFT-adaptive-CT (Joint)","homo_cens",0.919096626643796,0.92410119840213,0.9206,4.35624237284184,2.60567249562652,3.83037118172635,149.682000000003
9,"DFT-fixed (Joint)","homo_cens",0.882218410520297,0.858189081225033,0.875,4.43151342411784,2.82850696268598,3.94997028310371,119.737000000001
10,"Vanilla CQR (Joint)","homo_cens",0.910806174957118,0.924766977363515,0.915,4.10551667923035,2.56678015643509,3.64328022778265,0.00599999999940337
11,"Cox (Joint)","homo_cens",0.947684391080618,0.923435419440746,0.9404,3.63650271619221,2.30288664715839,3.23588444905445,6.60499999999956
