"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.90893470790378,0.928381962864722,0.9148,4.47927881130059,3.67847223826479,4.237755548873,1.00900000000001
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.877147766323024,0.89920424403183,0.8838,5.14072930896332,5.21388612139775,5.16279340359354,171.581
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.877147766323024,0.89920424403183,0.8838,5.14073322872766,5.21284404562032,5.16248185110248,193.575000000001
4,"DFT-fixed (Subgroup)","simul_misspec",0.914948453608247,0.914456233421751,0.9148,4.40008616166928,4.88608425466978,4.54666318651823,165.627000000002
5,"Vanilla CQR (Subgroup)","simul_misspec",0.901489117983963,0.939655172413793,0.913,4.77323119238439,3.47984441076192,4.38314573904705,0.00999999999839929
6,"Cox (Subgroup)","simul_misspec",0.898339060710195,0.875994694960212,0.8916,4.7838881431294,5.01935199428202,4.85490404063703,8.23300000000017
7,"DFT-adaptive-T (Joint)","simul_misspec",0.911512027491409,0.879973474801061,0.902,4.44994230249809,4.88455710516623,4.5810221269828,288.531000000001
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.911512027491409,0.879973474801061,0.902,4.44994248073381,4.88455730080979,4.58102231046873,313.710999999999
9,"DFT-fixed (Joint)","simul_misspec",0.973654066437572,1,0.9816,0.605233235517288,0,0.422694891685274,285.58
10,"Vanilla CQR (Joint)","simul_misspec",0.890320733104238,0.938328912466843,0.9048,4.9913591536756,3.50560437353875,4.54325551198633,0.00600000000122236
11,"Cox (Joint)","simul_misspec",0.900916380297824,0.874005305039788,0.8928,4.71548960940868,4.83144363382124,4.75046134317151,5.375
