"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.892611683848797,0.944960212201592,0.9084,4.5339377251494,2.35818820082914,3.87773166861441,0.480000000000018
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.893470790378007,0.904509283819629,0.8968,4.41524016838314,2.77665562330486,3.92104306958753,84.1360000000004
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.893470790378007,0.904509283819629,0.8968,4.41524016838314,2.77437866758443,3.92035633974225,96.6829999999991
4,"DFT-fixed (Subgroup)","prot_cens",0.912943871706758,0.897877984084881,0.9084,4.15731239692837,2.68101955775273,3.71206247663299,69.8310000000001
5,"Vanilla CQR (Subgroup)","prot_cens",0.904066437571592,0.973474801061008,0.925,4.29494154779168,1.74796596020244,3.52677371057476,0.0069999999996071
6,"Cox (Subgroup)","prot_cens",0.920389461626575,0.940318302387268,0.9264,3.98255385131143,2.35364169560262,3.49127394514965,9.8700000000008
7,"DFT-adaptive-T (Joint)","prot_cens",0.889175257731959,0.904509283819629,0.8938,4.58462638545381,2.67300532597488,4.00808147391496,145.118999999999
8,"DFT-adaptive-CT (Joint)","prot_cens",0.889175257731959,0.904509283819629,0.8938,4.58462638545381,2.67300532597488,4.00808147391496,165.049000000001
9,"DFT-fixed (Joint)","prot_cens",0.882875143184422,0.881299734748011,0.8824,4.56335345086619,2.76322513451762,4.02043475065546,138.59
10,"Vanilla CQR (Joint)","prot_cens",0.90922107674685,0.991379310344828,0.934,3.86227225803628,1.51430575434345,3.15412556052252,0.0159999999996217
11,"Cox (Joint)","prot_cens",0.928407789232532,0.925729442970822,0.9276,3.95967621258555,2.38638450737043,3.48517143429267,6.20299999999952
