"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.8868843069874,0.921750663129973,0.8974,4.66779392524357,4.22328116156021,4.53372887571667,0.463999999999999
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.887457044673539,0.863395225464191,0.8802,4.53731815848617,5.4681522384384,4.81805771699977,75.1620000000003
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.887457044673539,0.931697612732096,0.9008,4.53731815848617,2.91427726850932,4.04780902606915,89.9379999999983
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.917239404352806,0.901856763925729,0.9126,4.1688252061313,4.52459969976181,4.27612679341026,66.0990000000002
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.892898052691867,0.978116710875332,0.9186,4.48306424611096,1.34410005987163,3.53635264754118,0.00700000000142609
6,"Cox (Subgroup)","heavy_inter_cens",0.920389461626575,0.943633952254642,0.9274,3.97698250971761,3.87446258238833,3.9460624996351,6.95199999999932
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.901202749140893,0.876657824933687,0.8938,4.49148215029131,4.81687630594847,4.58962102763751,139.684999999999
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.901202749140893,0.915119363395225,0.9054,4.49148215029131,3.38467282366597,4.15766845738111,155.6
9,"DFT-fixed (Joint)","heavy_inter_cens",0.898339060710195,0.895225464190981,0.8974,4.39642638228253,4.45464250574204,4.41398436511792,135.332
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.904639175257732,1,0.9334,3.9403939718181,-0.226147369269802,2.68376510334599,0.00599999999940337
11,"Cox (Joint)","heavy_inter_cens",0.934135166093929,0.928381962864722,0.9324,3.78115965105077,3.94067078018374,3.82926820759728,6.54500000000007
