"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.901231033495563,0.926343729263437,0.9088,4.82333435220494,2.56817151779067,4.14362827391248,0.878000000000014
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.878900658459777,0.900464499004645,0.8854,5.11566805776491,2.70940249103694,4.3904196159531,173.719999999998
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.878900658459777,0.900464499004645,0.8854,5.11566805776491,2.70940249103694,4.3904196159531,187.252999999999
4,"DFT-fixed (Subgroup)","cens_misspec",0.879759519038076,0.904445919044459,0.8872,4.58331876670607,2.41862298036661,3.93087945670336,162.491
5,"Vanilla CQR (Subgroup)","cens_misspec",0.888920698539937,0.916390179163902,0.8972,4.61446991993795,2.42915404166841,3.95581571422751,0.0139999999992142
6,"Cox (Subgroup)","cens_misspec",0.937016890924707,0.939615129396151,0.9378,3.7931003058827,2.14426317401949,3.29614079433913,14.3869999999988
7,"DFT-adaptive-T (Joint)","cens_misspec",0.90466647580876,0.883875248838752,0.8984,4.77784793404418,2.92324817866113,4.21887156777173,255.543
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.90466647580876,0.883875248838752,0.8984,4.77784793404418,2.92324817866113,4.21887156777173,268.623999999998
9,"DFT-fixed (Joint)","cens_misspec",0.960206126538792,0.950895819508958,0.9574,3.73787454181429,2.26085905328915,3.29270207357281,251.076999999999
10,"Vanilla CQR (Joint)","cens_misspec",0.911251073575723,0.901128069011281,0.9082,4.21176878606759,2.63091025271742,3.73529802411585,0.00600000000122236
11,"Cox (Joint)","cens_misspec",0.958774692241626,0.914399469143995,0.9454,3.61781671928251,2.31619092686451,3.22550670544773,7.72899999999936
