"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.949899799599198,0.970802919708029,0.9562,4.3492369335528,2.7442888937727,3.86550559436308,0.51600000000002
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.888348124821071,0.927007299270073,0.9,5.75585790097979,6.23513275780525,5.90031134282698,133.216999999999
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.888920698539937,0.930325149303251,0.9014,5.73956781788301,5.93899674617691,5.79967569687079,151.712000000001
4,"DFT-fixed (Subgroup)","surv_misspec",0.91554537646722,0.942269409422694,0.9236,5.08622513556548,5.68814672575276,5.26764430284792,122.896999999999
5,"Vanilla CQR (Subgroup)","surv_misspec",0.927855711422846,0.938951559389516,0.9312,4.84670469632371,3.97600336241631,4.58427531428402,0.0100000000002183
6,"Cox (Subgroup)","surv_misspec",0.892642427712568,0.93364299933643,0.905,5.64922714450793,5.19806057305175,5.51324553987103,9.3809999999994
7,"DFT-adaptive-T (Joint)","surv_misspec",0.906670483824792,0.863304578633046,0.8936,5.32372763114476,4.84314227099236,5.17887920359483,269.975999999999
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.906670483824792,0.865295288652953,0.8942,5.30742781598498,4.82831387831729,5.16302287517194,291.260999999999
9,"DFT-fixed (Joint)","surv_misspec",0.928428285141712,0.884538818845388,0.9152,4.90742017589229,4.23783683403554,4.70560775665666,265.525
10,"Vanilla CQR (Joint)","surv_misspec",0.929859719438878,0.907100199071002,0.923,4.77243508704081,3.52914531882046,4.3977075508992,0.00499999999919964
11,"Cox (Joint)","surv_misspec",0.919267105639851,0.863968148639682,0.9026,5.09517118112523,4.5462915880673,4.92973887177757,7.28600000000006
