"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.904952762668194,0.926343729263437,0.9114,4.55896381073217,2.54935196532131,3.95326680052534,0.495000000000005
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.903807615230461,0.932979429329794,0.9126,4.51244411368855,2.56583558480165,3.92573630308204,61.0459999999985
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.903807615230461,0.932979429329794,0.9126,4.51244411368855,2.56582337318343,3.92573262250031,79.9259999999977
4,"DFT-fixed (Subgroup)","cov_cens",0.918121958202119,0.963503649635037,0.9318,4.27634311474802,2.1029020753985,3.62126798548807,53.0460000000003
5,"Vanilla CQR (Subgroup)","cov_cens",0.926710563985113,0.930988719309887,0.928,4.18916392248832,2.44123645691918,3.66233858436578,0.00799999999981083
6,"Cox (Subgroup)","cov_cens",0.900658459776696,0.931652289316523,0.91,4.17834244163705,2.3196882705543,3.61814407447271,7.96000000000095
7,"DFT-adaptive-T (Joint)","cov_cens",0.903807615230461,0.932979429329794,0.9126,4.56563550416964,2.48587663774972,3.93879618183067,90.8019999999997
8,"DFT-adaptive-CT (Joint)","cov_cens",0.903807615230461,0.932979429329794,0.9126,4.56563550416964,2.48587663774972,3.93879618183067,112.41
9,"DFT-fixed (Joint)","cov_cens",0.908674491840824,0.911745189117452,0.9096,4.35246071379273,2.51634129043128,3.79905431959159,88.621000000001
10,"Vanilla CQR (Joint)","cov_cens",0.938162038362439,0.921698739216987,0.9332,4.02047229898775,2.48644094901823,3.55811525010694,0.00400000000081491
11,"Cox (Joint)","cov_cens",0.928428285141712,0.913072329130723,0.9238,3.98846491825021,2.45429706278319,3.52606672661245,4.9489999999987
