"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.892069853993702,0.94293297942933,0.9074,4.59370942767002,3.79699305274942,4.35357911226895,0.481999999999999
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.898940738620097,0.921698739216987,0.9058,4.58011153812531,4.23871252736938,4.47721387628347,94.4400000000005
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.898940738620097,0.948905109489051,0.914,4.58011153812531,2.90776292270009,4.07606566543615,107.738000000001
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.887489264242771,0.928334439283344,0.8998,4.44743140329034,3.90131113842435,4.28283075545973,85.487000000001
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.898940738620097,0.954213669542137,0.9156,4.4894188615141,1.42191798982729,3.56487409878769,0.0100000000020373
6,"Cox (Subgroup)","heavy_inter_cens",0.918121958202119,0.944260119442601,0.926,3.85926767156487,3.43319336027417,3.73084887414185,13.1939999999995
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.8955052963069,0.903118779031188,0.8978,4.55320978130684,4.39464401498785,4.5054180593383,125.898999999999
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.893215001431434,0.925016589250166,0.9028,4.57252938616761,3.44672019971721,4.23321049737146,144.690999999999
9,"DFT-fixed (Joint)","heavy_inter_cens",0.879473232178643,0.913072329130723,0.8896,4.59015972867736,4.07876862892183,4.43602645121104,124.416999999999
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.892069853993702,1,0.9246,4.03649311433272,-0.0647968875256215,2.80036430777261,0.00400000000081491
11,"Cox (Joint)","heavy_inter_cens",0.923847695390782,0.934970139349701,0.9272,3.76093680268173,3.53726386215597,3.69352177840726,5.72400000000016
