"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.889651229273871,0.976031957390146,0.9156,4.80825976425547,3.21678009656786,4.33017927208211,0.461000000000013
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.903945111492281,1,0.9328,4.60714362249624,0,3.22315767829837,63.5699999999997
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.903945111492281,0.920772303595206,0.909,4.60714362249624,2.85677968365531,4.08133429526843,78.8749999999982
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.939965694682676,0.932756324900133,0.9378,4.02099912613855,3.14043403847425,3.75647737380419,56.7699999999995
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.898799313893654,0.996671105193076,0.9282,4.55043947656287,1.07010164185198,3.50494599101572,0.00900000000001455
6,"Cox (Subgroup)","heavy_prot_cens",0.93767867352773,0.923435419440746,0.9334,3.78537214986226,3.60007927855858,3.72971017132263,7.65799999999945
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.909948542024014,0.879494007989348,0.9008,4.53353832499049,4.82157354320243,4.62006410454136,139.021999999999
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.899656946826758,0.934087882822903,0.91,4.66839112680816,2.90798182320118,4.13956417200462,157.925
9,"DFT-fixed (Joint)","heavy_prot_cens",0.900514579759863,0.912782956058589,0.9042,4.4677891047466,4.20628714757795,4.38923391681314,136.402999999999
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.911949685534591,1,0.9384,3.95939089002577,-0.263295627967625,2.69089586002055,0.00599999999940337
11,"Cox (Joint)","heavy_prot_cens",0.935963407661521,0.937416777629827,0.9364,3.84103944144789,3.48624516942998,3.73445924213371,5.6230000000005
