"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.89136649514008,0.918109187749667,0.8994,4.80218316384087,4.30071077704121,4.65154085884625,0.458999999999946
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.903945111492281,0.900798934753662,0.903,4.60714362249624,4.60555600796101,4.60666670308986,70.5329999999994
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.903945111492281,0.929427430093209,0.9116,4.60714362249624,2.8918947704544,4.09188286734287,87.8419999999996
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.939965694682676,0.892809587217044,0.9258,4.02099912613855,4.75985413330465,4.24295117029124,65.9950000000008
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.898799313893654,0.966711051930759,0.9192,4.55043947656287,1.44824014147427,3.61853879630226,0.00900000000001455
6,"Cox (Subgroup)","heavy_inter_cens",0.93767867352773,0.905459387483356,0.928,3.78537214986226,4.37968655592638,3.96390419744392,7.46799999999894
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.896512292738708,0.904793608521971,0.899,4.70062394340317,4.44619715349036,4.62419413571336,208.395
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.890222984562607,0.932090545938748,0.9028,4.77638391915013,3.17145235884541,4.29426247843459,228.052
9,"DFT-fixed (Joint)","heavy_inter_cens",0.905374499714122,0.90745672436751,0.906,4.43833178637388,4.25166351794314,4.38225663853728,205.428999999999
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.911949685534591,1,0.9384,3.95939089002577,-0.263295627967624,2.69089586002055,0.00399999999990541
11,"Cox (Joint)","heavy_inter_cens",0.937392795883362,0.927430093209055,0.9344,3.81432335817309,3.84396682347551,3.82322825514994,5.65100000000075
