"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.945969125214408,0.954727030625832,0.9486,4.36478922421926,3.09003314807416,3.98185249894527,0.519999999999982
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.906232132647227,0.90878828229028,0.907,5.46597450616464,6.4303235242981,5.75566495121194,76.7300000000005
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.906232132647227,0.912782956058589,0.9082,5.46545784993984,6.21938629307264,5.69193795425693,99.9219999999996
4,"DFT-fixed (Subgroup)","surv_misspec",0.913664951400801,0.992676431424767,0.9374,5.27677444258102,1.14589779049889,4.03585909629555,70.1149999999998
5,"Vanilla CQR (Subgroup)","surv_misspec",0.927387078330475,0.932090545938748,0.9288,4.78749429846164,3.80078790068422,4.4910876965693,0.011000000000422
6,"Cox (Subgroup)","surv_misspec",0.901372212692967,0.924766977363515,0.9084,5.48537095266144,5.6900109132595,5.5468447968251,7.82200000000012
7,"DFT-adaptive-T (Joint)","surv_misspec",0.894797026872499,0.862849533954727,0.8852,5.42686056374408,4.67484358227106,5.20095466250958,110.735999999999
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.895368782161235,0.862849533954727,0.8856,5.42558916282641,4.67374836334096,5.19973618666098,132.965999999999
9,"DFT-fixed (Joint)","surv_misspec",0.925671812464265,0.904793608521971,0.9194,4.8661233512054,4.06898091806853,4.62666176429108,107.512999999999
10,"Vanilla CQR (Joint)","surv_misspec",0.936535162950257,0.910785619174434,0.9288,4.59509550143667,3.36596272998015,4.22586401689113,0.00500000000010914
11,"Cox (Joint)","surv_misspec",0.923098913664951,0.852862849533955,0.902,5.0014253532617,4.56334672645689,4.86982653376953,5.59000000000015
