"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.918941979522184,0.986522911051213,0.939,4.35070795256469,3.05882410712374,3.96727682723781,0.614999999999981
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.910125142207053,1,0.9368,4.56087290931947,0,3.20720582983345,84.803
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.910125142207053,0.929919137466307,0.916,4.56087290931947,3.07677233968195,4.12039186025105,100.026
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.897895335608646,0.942048517520216,0.911,4.42202535831583,3.06339790394907,4.01878472985977,78.5600000000001
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.917235494880546,0.998652291105121,0.9414,4.36821288327215,1.08559452241513,3.39393175376979,0.00999999999999091
6,"Cox (Subgroup)","heavy_prot_cens",0.947098976109215,0.882749326145553,0.928,3.67548997572973,4.84752859677465,4.02335103845586,7.45700000000011
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.917804323094426,0.891509433962264,0.91,4.36251350594621,4.71594238876856,4.46741119836788,79.883
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.906996587030717,0.94743935309973,0.919,4.51175544438163,2.83339109475873,4.01361690541355,95.3380000000001
9,"DFT-fixed (Joint)","heavy_prot_cens",0.906996587030717,0.913072776280323,0.9088,4.32792804924526,4.27926873947405,4.31348596610516,77.3950000000001
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.920932878270762,1,0.9444,3.90979459580647,-0.330708453800339,2.65121329068317,0.00600000000008549
11,"Cox (Joint)","heavy_prot_cens",0.947098976109215,0.960916442048518,0.9512,3.7204478153092,3.63275710144613,3.69442121143464,4.94599999999991
