"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.953924914675768,0.962938005390836,0.9566,4.37028057494678,2.85597906509733,3.92083588682347,0.522999999999996
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.89419795221843,0.869946091644205,0.887,5.85886304464173,7.65412482603412,6.39169674135899,79.681
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.89448236632537,0.869946091644205,0.8872,5.84326969121401,7.47913458388627,6.32879439135914,98.9880000000003
4,"DFT-fixed (Subgroup)","surv_misspec",0.933447098976109,0.924528301886792,0.9308,4.90559330966749,5.18359994020705,4.98810567761164,72.5690000000002
5,"Vanilla CQR (Subgroup)","surv_misspec",0.937997724687144,0.915768194070081,0.9314,4.67425415879115,4.21812055489592,4.53887370515504,0.01299999999992
6,"Cox (Subgroup)","surv_misspec",0.906996587030717,0.907681940700809,0.9072,5.55015971286132,5.75385162055513,5.61061547106484,8.37599999999998
7,"DFT-adaptive-T (Joint)","surv_misspec",0.905005688282139,0.871967654986523,0.8952,5.4969089849497,4.64318095080841,5.24352250441657,207.201
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.905005688282139,0.871967654986523,0.8952,5.49689377422109,4.64316810246664,5.24350799484437,230.849
9,"DFT-fixed (Joint)","surv_misspec",0.934584755403868,0.87466307277628,0.9168,4.82295918437658,4.44952005481882,4.71212245072384,205.61
10,"Vanilla CQR (Joint)","surv_misspec",0.933447098976109,0.912398921832884,0.9272,4.72082725544387,3.36149544197013,4.31737757320486,0.00500000000010914
11,"Cox (Joint)","surv_misspec",0.918657565415245,0.836927223719677,0.8944,5.28211930392428,4.81836901298476,5.14447821757343,3.25399999999991
