"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.918373151308305,0.904312668463612,0.9142,4.5790684684185,4.55670668667467,4.57243149159693,0.855999999999995
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.90415244596132,0.890835579514825,0.9002,4.85359240316849,5.36632646465129,5.00577187261659,160.043
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.90415244596132,0.890835579514825,0.9002,4.85359240316849,5.36562963507086,5.00556505359712,182.25
4,"DFT-fixed (Subgroup)","simul_misspec",0.931456200227531,0.929245283018868,0.9308,4.17786296707439,4.61902481133531,4.30879980245103,155.326
5,"Vanilla CQR (Subgroup)","simul_misspec",0.898748577929465,0.935983827493261,0.9098,4.90509677710556,3.5095850500406,4.49090889651268,0.00999999999976353
6,"Cox (Subgroup)","simul_misspec",0.910978384527873,0.904312668463612,0.909,4.71931708291622,4.86726941434998,4.76322933488576,5.91300000000047
7,"DFT-adaptive-T (Joint)","simul_misspec",0.896757679180887,0.909029649595687,0.9004,5.06198608958592,4.41140061820455,4.86889232167993,256.742
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.896757679180887,0.909029649595687,0.9004,5.06199178349121,4.41140558030773,4.86889779838635,283.067999999999
9,"DFT-fixed (Joint)","simul_misspec",0.928896473265074,0.928571428571429,0.9288,4.26354813770494,3.94858544509032,4.17006721053692,255.688
10,"Vanilla CQR (Joint)","simul_misspec",0.914106939704209,0.941374663072776,0.9222,4.62523190625131,3.54333906139682,4.3041261098985,0.00599999999985812
11,"Cox (Joint)","simul_misspec",0.912116040955631,0.902964959568733,0.9094,4.67785339048189,4.50305067363162,4.62597194412073,4.16900000000032
