"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.888382687927107,0.903897849462366,0.893,4.9385079809717,2.98184860778192,4.35620615151042,0.887999999999977
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.880694760820046,0.971102150537634,0.9076,4.98944927267621,2.22811916870944,4.1676774337357,178.181
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.880694760820046,0.971102150537634,0.9076,4.98944927267621,2.22811916870944,4.1676774337357,200.838
4,"DFT-fixed (Subgroup)","cens_misspec",0.908029612756264,0.939516129032258,0.9174,4.42345206389773,2.56510848839309,3.87040901582755,170.396000000002
5,"Vanilla CQR (Subgroup)","cens_misspec",0.887813211845103,0.923387096774194,0.8984,4.52847608918896,2.56039658184357,3.94277562780297,0.0149999999994179
6,"Cox (Subgroup)","cens_misspec",0.924829157175399,0.935483870967742,0.928,4.03753859757472,2.49123898638623,3.57735983328502,10.632999999998
7,"DFT-adaptive-T (Joint)","cens_misspec",0.902619589977221,0.901209677419355,0.9022,4.67981777360769,2.96044910180873,4.16813365688032,89.1180000000004
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.902619589977221,0.901209677419355,0.9022,4.67981777360769,2.96044910180873,4.16813365688032,106.017
9,"DFT-fixed (Joint)","cens_misspec",0.907744874715262,0.85752688172043,0.8928,4.41203005788711,3.04169989477286,4.00421980134431,85.4639999999999
10,"Vanilla CQR (Joint)","cens_misspec",0.884111617312073,0.887096774193548,0.885,4.47722250959285,2.96963300682776,4.02856387356996,0.00700000000142609
11,"Cox (Joint)","cens_misspec",0.939066059225513,0.905913978494624,0.9292,3.91829569116015,2.6313635955561,3.53530469950839,6.41799999999967
