"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.941700172314762,0.940711462450593,0.9414,4.31092198825247,3.25780194846431,3.99119474417278,0.531999999999982
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.884549109707065,0.876811594202899,0.8822,5.65130375264973,7.10192842742105,6.0917134039103,125.393
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.884549109707065,0.880105401844532,0.8832,5.65128253546386,6.9672400389905,6.05080723353455,145.288999999997
4,"DFT-fixed (Subgroup)","surv_misspec",0.916427340608845,0.952569169960474,0.9274,4.81970950534269,5.16359606762338,4.92411346565111,118.631999999998
5,"Vanilla CQR (Subgroup)","surv_misspec",0.90924755887421,0.934123847167325,0.9168,4.95976704436731,3.94191721423555,4.6507478359393,0.00900000000183354
6,"Cox (Subgroup)","surv_misspec",0.889718552556002,0.918313570487484,0.8984,5.5731818462434,5.27113630463327,5.48148081981057,7.11299999999756
7,"DFT-adaptive-T (Joint)","surv_misspec",0.886846639862148,0.862977602108037,0.8796,5.54254565704956,4.93444205142641,5.35792540238237,222.93
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.886846639862148,0.862977602108037,0.8796,5.52595391284313,4.91967068004139,5.34188632336452,246.839999999997
9,"DFT-fixed (Joint)","surv_misspec",0.921596783457783,0.882740447957839,0.9098,4.73501177413601,4.4947592647959,4.66207111230035,220.261999999999
10,"Vanilla CQR (Joint)","surv_misspec",0.916714531878231,0.888010540184453,0.908,4.80322725557335,3.82044798069286,4.50485546771963,0.00400000000081491
11,"Cox (Joint)","surv_misspec",0.906662837449742,0.846508563899868,0.8884,5.13839634796929,4.87592878365049,5.05871119544211,5.46399999999994
