"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.899770246984492,0.879446640316206,0.8936,4.73944329306879,4.55965813415509,4.68486051882259,0.471000000000004
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.903503733486502,0.863636363636364,0.8914,4.6658806725187,4.73571616987839,4.6870827295171,89.844000000001
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.903503733486502,0.891963109354414,0.9,4.6658806725187,2.96029337293537,4.1480643683652,110.824999999997
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.9055140723722,0.924242424242424,0.9112,4.29298671418203,3.57729065246363,4.07570138984433,83.3889999999956
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.894313612866169,0.954545454545455,0.9126,4.56913405803559,1.45884990093996,3.62485178794136,0.00800000000162981
6,"Cox (Subgroup)","heavy_inter_cens",0.938541068351522,0.904479578392622,0.9282,3.69724341256513,3.87803317499852,3.75213118443991,7.00099999999657
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.908960367604825,0.85836627140975,0.8936,4.55881413570678,4.7725435628539,4.62370238978865,247.68
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.908960367604825,0.904479578392622,0.9076,4.561269566685,3.48986510797982,4.23599117302211,268.191999999999
9,"DFT-fixed (Joint)","heavy_inter_cens",0.905226881102814,0.872859025032938,0.8954,4.22771938932252,4.17731127827002,4.21241548680698,245.311999999998
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.89862148190695,1,0.9294,3.86915302879329,0.237744244836086,2.76665732198388,0.00500000000101863
11,"Cox (Joint)","heavy_inter_cens",0.941412981045376,0.911725955204216,0.9324,3.60414206438138,3.71437870270764,3.63760990777723,5.60599999999977
