"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.910970706490523,0.895256916996047,0.9062,4.79498828157303,4.43566928282924,4.68589903355442,1.017
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.903503733486502,0.889986824769433,0.8994,4.92054506313136,5.26637923401809,5.02554031741258,198.906999999996
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.903503733486502,0.889986824769433,0.8994,4.92054506313136,5.26009767509517,5.02363323612358,222.535
4,"DFT-fixed (Subgroup)","simul_misspec",0.9192992533027,0.996706192358366,0.9428,4.50335901927088,1.40264285632976,3.56198159220195,192.774999999998
5,"Vanilla CQR (Subgroup)","simul_misspec",0.896898334290638,0.954545454545455,0.9144,5.10901547304011,3.39879586087022,4.58979279878533,0.010999999998603
6,"Cox (Subgroup)","simul_misspec",0.900631820792648,0.889986824769433,0.8974,4.9768160990772,4.8184161409807,4.9287258717991,9.26599999999962
7,"DFT-adaptive-T (Joint)","simul_misspec",0.911257897759908,0.878129117259552,0.9012,4.71863818746453,4.87014733257104,4.76463636391887,301.449000000004
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.911257897759908,0.878129117259552,0.9012,4.71863972243864,4.87014891683111,4.76463791385619,327.384000000002
9,"DFT-fixed (Joint)","simul_misspec",0.91240666283745,0.885375494071146,0.9042,4.7151030017527,4.72276471892185,4.71742909908525,298.800000000003
10,"Vanilla CQR (Joint)","simul_misspec",0.895175186674325,0.942687747035573,0.9096,5.13160237439088,3.6339119178811,4.67690355179451,0.00600000000122236
11,"Cox (Joint)","simul_misspec",0.904652498564044,0.880105401844532,0.8972,4.89230820194571,4.68410996641725,4.82909921763927,7.25399999999718
