"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.948485706198698,0.953646898432175,0.95,4.18364101881462,3.37777351685533,3.94719949373976,0.680999999999983
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.887913954146618,0.864349011588275,0.881,5.74593621011316,8.12470842591917,6.44386797823064,92.3620000000001
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.887913954146618,0.860259032038173,0.8798,5.74588564694851,7.98777759263909,6.40365674381413,114.409000000001
4,"DFT-fixed (Subgroup)","surv_misspec",0.944806113784319,0.933197000681663,0.9414,4.48406335052673,5.92920694740472,4.90806848185073,87.5750000000003
5,"Vanilla CQR (Subgroup)","surv_misspec",0.92782337956411,0.952965235173824,0.9352,4.79875567811652,4.00832323127745,4.56684279821394,0.00800000000026557
6,"Cox (Subgroup)","surv_misspec",0.902915369374469,0.912747102931152,0.9058,5.49184092005624,6.40701022777182,5.76035159493999,6.17000000000007
7,"DFT-adaptive-T (Joint)","surv_misspec",0.92244551372771,0.855487389229721,0.9028,4.9145067452312,5.18608285918501,4.99418717706525,210.016
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.92244551372771,0.855487389229721,0.9028,4.91445805810463,5.18603148160316,4.9941377005591,232.374
9,"DFT-fixed (Joint)","surv_misspec",0.937446928955562,0.85412406271302,0.913,4.46881220415572,4.91831645971207,4.60069675273595,207.96
10,"Vanilla CQR (Joint)","surv_misspec",0.936031701103878,0.901158827539196,0.9258,4.5300277946704,3.78633192063791,4.31182742522927,0.00500000000010914
11,"Cox (Joint)","surv_misspec",0.920747240305689,0.85412406271302,0.9012,4.99665246600426,4.88834799560348,4.96487593438867,3.80600000000004
