"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.902915369374469,0.920927062031357,0.9082,4.69663644831718,3.88284291662372,4.45786942611832,0.834000000000003
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.874044721200113,0.895023858214042,0.8802,5.28893054644252,5.76040097553813,5.42725997033917,250.621
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.874044721200113,0.895023858214042,0.8802,5.28893054644252,5.75949133356802,5.42699308138514,274.015
4,"DFT-fixed (Subgroup)","simul_misspec",0.896971412397396,0.972733469665985,0.9192,4.82657456291574,1.53273764613475,3.8601628115322,245.52
5,"Vanilla CQR (Subgroup)","simul_misspec",0.888196999716954,0.924335378323108,0.8988,4.98036790242063,3.86849033003306,4.65414302268212,0.0139999999996689
6,"Cox (Subgroup)","simul_misspec",0.875742994622134,0.895023858214042,0.8814,5.29016984329415,4.92949966282762,5.18434921234527,6.95400000000018
7,"DFT-adaptive-T (Joint)","simul_misspec",0.901500141522785,0.855487389229721,0.888,4.69192527824986,5.17720708849339,4.83430696137531,415.29
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.901500141522785,0.855487389229721,0.888,4.69192527824986,5.17720708849339,4.83430696137531,440.064
9,"DFT-fixed (Joint)","simul_misspec",0.905745825077838,0.852079072937969,0.89,4.68094459002368,5.21955846088676,4.8389738997349,413.374
10,"Vanilla CQR (Joint)","simul_misspec",0.881686951599208,0.949556918882072,0.9016,5.18290946630639,3.40994654032104,4.66272214382229,0.00900000000001455
11,"Cox (Joint)","simul_misspec",0.890744409849986,0.856169052488071,0.8806,4.96888573493559,5.09755064778013,5.00663602036418,4.54299999999967
