"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.90999150863289,0.977505112474438,0.9298,4.28394754528989,3.08596960097675,3.93246081642841,0.48599999999999
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.912255873195585,0.921608725289707,0.915,4.25788480953802,3.86117967982678,4.14149152448074,139.264
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.912255873195585,0.888888888888889,0.9054,4.25788480953802,3.04601413710947,3.90232195424748,154.536
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.948485706198698,0.957736877982277,0.9512,3.69596273372487,2.6436368974677,3.38721033336701,136.005
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.900367959241438,0.995228357191547,0.9282,4.32202554760712,1.0398813507995,3.35904444026376,0.00699999999983447
6,"Cox (Subgroup)","heavy_prot_cens",0.926974242853099,0.887525562372188,0.9154,3.57959003586761,4.032291825504,3.71241274094693,5.07099999999991
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.917350693461647,0.743694614860259,0.8664,4.19848344142285,6.05105226130844,4.74202713317728,214.102
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.913105009906595,0.898432174505794,0.9088,4.25130290112598,3.16642064522566,3.93299844724483,234.006
9,"DFT-fixed (Joint)","heavy_prot_cens",0.9162185111803,0.824812542603954,0.8894,4.02945049128046,5.08155623317994,4.33813831595377,214.108
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.900934050382111,1,0.93,3.84536588447482,-0.108425746564714,2.68532341992782,0.00399999999990541
11,"Cox (Joint)","heavy_prot_cens",0.923011604868384,0.925017041581459,0.9236,3.61516510771175,3.76188298804823,3.65821213380247,4.26100000000019
