"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.937950937950938,0.975895765472313,0.9496,4.59408715598613,2.48406341301096,3.94630986689275,0.52200000000002
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.898701298701299,0.915960912052117,0.904,5.46447359796664,6.7772177114768,5.86748604081426,88.1610000000001
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.899278499278499,0.917915309446254,0.905,5.42474143186017,6.70983226043761,5.81926431623344,109.287999999999
4,"DFT-fixed (Subgroup)","surv_misspec",0.92034632034632,0.942019543973941,0.927,5.03815157683444,6.10939773092534,5.36702414614034,82.8139999999994
5,"Vanilla CQR (Subgroup)","surv_misspec",0.925252525252525,0.954397394136808,0.9342,4.80989808731252,3.93726922130801,4.54200102544914,0.00799999999981083
6,"Cox (Subgroup)","surv_misspec",0.893217893217893,0.915309446254072,0.9,5.52509894463441,6.59136359225262,5.8524421914532,5.52300000000014
7,"DFT-adaptive-T (Joint)","surv_misspec",0.919480519480519,0.835830618892508,0.8938,4.94510576136321,5.37987014582052,5.0785784273916,183.586
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.92005772005772,0.835830618892508,0.8942,4.93981187577171,5.37411083177882,5.07314165526589,207.642000000001
9,"DFT-fixed (Joint)","surv_misspec",0.946897546897547,0.869055374592834,0.923,4.43054896115449,4.55338583087693,4.46825988015928,181.625
10,"Vanilla CQR (Joint)","surv_misspec",0.92987012987013,0.912703583061889,0.9246,4.60711779909494,3.75283380533469,4.34485261301054,0.00799999999981083
11,"Cox (Joint)","surv_misspec",0.920634920634921,0.849511400651466,0.8988,4.946471316432,4.90938725116256,4.93508650839428,5.41700000000037
