"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.91976911976912,0.886644951140065,0.9096,4.45773074365362,4.44118529404047,4.45265129062239,0.848000000000013
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.908513708513708,0.887296416938111,0.902,4.71169210553584,5.67974591834149,5.00888462606717,101.922
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.908513708513708,0.889250814332248,0.9026,4.71169210553584,5.66053689955747,5.00298745730048,124.838000000001
4,"DFT-fixed (Subgroup)","simul_misspec",0.928427128427128,1,0.9504,4.21963173590284,0.563442936599045,3.09718177451657,96.9829999999993
5,"Vanilla CQR (Subgroup)","simul_misspec",0.925829725829726,0.945928338762215,0.932,4.34646935863181,3.32661831881023,4.03337508940659,0.0100000000002183
6,"Cox (Subgroup)","simul_misspec",0.912554112554113,0.882084690553746,0.9032,4.61625931342478,4.98586605469079,4.72972858299344,6.75500000000011
7,"DFT-adaptive-T (Joint)","simul_misspec",0.93015873015873,0.876221498371335,0.9136,4.20365574682656,4.72107771521575,4.36250429112204,285.69
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.93015873015873,0.876221498371335,0.9136,4.20365574682656,4.72107771521575,4.36250429112204,315.532999999999
9,"DFT-fixed (Joint)","simul_misspec",0.922366522366522,0.878175895765472,0.9088,4.39825147963738,4.64968046548677,4.47544017829314,284.705
10,"Vanilla CQR (Joint)","simul_misspec",0.913419913419913,0.947882736156352,0.924,4.56083017623627,3.38613848545225,4.20019982716558,0.00700000000051659
11,"Cox (Joint)","simul_misspec",0.913997113997114,0.879478827361563,0.9034,4.58720096934216,4.5675980563557,4.58118287505532,5.45599999999922
