"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.904761904761905,0.919869706840391,0.9094,4.46873863658693,2.64750950675388,3.90962129372818,0.47399999999999
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.904761904761905,0.900325732899023,0.9034,4.4272322263783,2.69846852080419,3.89650176876705,70.0340000000001
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.904761904761905,0.900325732899023,0.9034,4.4272322263783,2.69513686444884,3.89547895026596,88.1120000000005
4,"DFT-fixed (Subgroup)","prot_cens",0.901298701298701,0.916612377850163,0.906,4.30978136713926,2.52701503388239,3.7624721028294,62.1780000000003
5,"Vanilla CQR (Subgroup)","prot_cens",0.90966810966811,0.952442996742671,0.9228,4.30289303040553,1.78937893147834,3.53124420203488,0.0300000000002001
6,"Cox (Subgroup)","prot_cens",0.924963924963925,0.923778501628664,0.9246,3.81164916003629,2.46119508311475,3.39705975842137,6.11299999999983
7,"DFT-adaptive-T (Joint)","prot_cens",0.885425685425685,0.898371335504886,0.8894,4.78272985662225,2.87046778833228,4.19566540165723,141.479
8,"DFT-adaptive-CT (Joint)","prot_cens",0.885425685425685,0.898371335504886,0.8894,4.78272985662225,2.87046778833228,4.19566540165723,160.898999999999
9,"DFT-fixed (Joint)","prot_cens",0.896103896103896,0.898371335504886,0.8968,4.36157303630778,2.6548283518236,3.83760241817114,135.377
10,"Vanilla CQR (Joint)","prot_cens",0.863203463203463,0.990879478827362,0.9024,4.28775409274616,1.37712321462554,3.39419041316313,0.00499999999965439
11,"Cox (Joint)","prot_cens",0.937662337662338,0.915309446254072,0.9308,3.81683380227893,2.38693605348419,3.37785519339895,5.88599999999997
