"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.897258297258297,0.890553745928339,0.8952,4.72900760026887,2.998992157959,4.19789285947974,0.852000000000004
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.8998556998557,0.896416938110749,0.8988,4.7097182294007,2.85025733201818,4.13886373390426,54.2410000000009
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.8998556998557,0.896416938110749,0.8988,4.7097182294007,2.85025733201818,4.13886373390426,71.5680000000011
4,"DFT-fixed (Subgroup)","cens_misspec",0.968253968253968,0.908794788273616,0.95,3.46499108030867,2.63323316690182,3.20964140089277,50.0249999999996
5,"Vanilla CQR (Subgroup)","cens_misspec",0.917748917748918,0.899022801302932,0.912,4.11900313618996,2.71034249452808,3.68654431919976,0.0119999999997162
6,"Cox (Subgroup)","cens_misspec",0.937950937950938,0.933550488599349,0.9366,3.65875904146572,2.37302289759377,3.26403804529703,6.44599999999991
7,"DFT-adaptive-T (Joint)","cens_misspec",0.875036075036075,0.871009771986971,0.8738,4.93444413260461,3.11288507549085,4.37522550207068,249.358999999999
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.875036075036075,0.871009771986971,0.8738,4.93444413260461,3.11288507549085,4.37522550207068,267.641
9,"DFT-fixed (Joint)","cens_misspec",0.924675324675325,0.903583061889251,0.9182,4.06169076248291,2.68438022249416,3.63885642670636,248.375999999999
10,"Vanilla CQR (Joint)","cens_misspec",0.902164502164502,0.908794788273616,0.9042,4.26315934464879,2.6810682232681,3.77745737038492,0.00600000000031287
11,"Cox (Joint)","cens_misspec",0.95036075036075,0.916612377850163,0.94,3.58548472724865,2.43063673290887,3.23094639298634,4.54299999999967
