"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.911399711399711,0.915960912052117,0.9128,4.35504599620664,2.65748346747591,3.83389429988631,0.655999999999977
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.896681096681097,0.929641693811075,0.9068,4.67972065752643,2.438535310738,3.99167675606238,92.721
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.896681096681097,0.929641693811075,0.9068,4.67972285777261,2.438535310738,3.99167828083299,112.107
4,"DFT-fixed (Subgroup)","cov_cens",0.904184704184704,0.926384364820847,0.911,4.47726419624053,2.4475166316126,3.85413169389976,88.1359999999995
5,"Vanilla CQR (Subgroup)","cov_cens",0.923520923520924,0.910749185667752,0.9196,4.2050536586365,2.63626872077634,3.72343668271343,0.00700000000006185
6,"Cox (Subgroup)","cov_cens",0.908225108225108,0.925732899022801,0.9136,4.19059817880761,2.3242430129991,3.61762714290439,5.43799999999965
7,"DFT-adaptive-T (Joint)","cov_cens",0.885714285714286,0.895114006514658,0.8886,4.75715897457146,2.87757453062012,4.1801265502784,246.442
8,"DFT-adaptive-CT (Joint)","cov_cens",0.885714285714286,0.895114006514658,0.8886,4.75715897457146,2.87757453062012,4.1801265502784,269.228
9,"DFT-fixed (Joint)","cov_cens",0.906204906204906,0.889902280130293,0.9012,4.33473954562806,2.8194215660327,3.86953692589228,244.667
10,"Vanilla CQR (Joint)","cov_cens",0.938816738816739,0.89185667752443,0.9244,3.99887705905205,2.74270434618418,3.61323203620162,0.00500000000010914
11,"Cox (Joint)","cov_cens",0.933621933621934,0.899022801302932,0.923,3.95791158878728,2.57707160326854,3.53399371323303,4.06899999999996
