"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.902164502164502,0.86514657980456,0.8908,4.52714903813952,5.19082978510103,4.73089902745671,0.620999999999981
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.907070707070707,0.91400651465798,0.9092,4.40478558583408,4.53673211261042,4.44529316955441,98.7330000000002
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.907070707070707,0.95114006514658,0.9206,4.40478558583408,2.76996207011516,3.90289476650837,116.827
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.8998556998557,0.89771986970684,0.8992,4.29915602979326,4.83736642544423,4.46438662125811,94.6420000000007
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.9001443001443,0.971335504885994,0.922,4.42980486555209,1.46595153443839,3.51990189290018,0.0069999999996071
6,"Cox (Subgroup)","heavy_inter_cens",0.925541125541126,0.912703583061889,0.9216,3.76773437774711,4.33854831724636,3.94297425717338,6.00000000000091
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.89004329004329,0.874918566775244,0.8854,4.78965654488998,5.01837873955361,4.85987425865171,245.535000000001
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.88975468975469,0.921172638436482,0.8994,4.8005162962678,3.50640982206357,4.4032256086871,265.618
9,"DFT-fixed (Joint)","heavy_inter_cens",0.896969696969697,0.905537459283388,0.8996,4.32640984884923,4.25880995235699,4.30565668062611,244.146
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.87012987012987,1,0.91,4.25541942614004,-0.234478649841427,2.87702071681373,0.00399999999990541
11,"Cox (Joint)","heavy_inter_cens",0.927561327561328,0.928990228013029,0.928,3.74235862854596,3.77179797438473,3.75139650771846,4.05199999999968
