"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.918581560283688,0.905762711864407,0.9148,4.3071973607203,2.70711335624936,3.83517257940138,0.62700000000001
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.908652482269504,0.904406779661017,0.9074,4.42559988681073,2.71521315126755,3.92103579982549,59.694
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.908652482269504,0.904406779661017,0.9074,4.42556116399063,2.71521315126755,3.92100850023732,82.4570000000001
4,"DFT-fixed (Subgroup)","cov_cens",0.903829787234043,0.848813559322034,0.8876,4.47552876512291,2.84086732892727,3.99330364144519,56.1480000000001
5,"Vanilla CQR (Subgroup)","cov_cens",0.934468085106383,0.898305084745763,0.9238,3.97732014620475,2.7353661024084,3.61094370328482,0.00900000000001455
6,"Cox (Subgroup)","cov_cens",0.908652482269504,0.920677966101695,0.9122,4.17356021169653,2.43548205419548,3.66082715523372,5.74400000000003
7,"DFT-adaptive-T (Joint)","cov_cens",0.914609929078014,0.903728813559322,0.9114,4.34079404797779,2.69947861937964,3.85660599654134,119.256
8,"DFT-adaptive-CT (Joint)","cov_cens",0.914609929078014,0.903728813559322,0.9114,4.34071831727478,2.69943152352313,3.85653871311804,141.728
9,"DFT-fixed (Joint)","cov_cens",0.867801418439716,0.750508474576271,0.8332,4.6808762819381,3.47140208360569,4.32408139343004,117.794
10,"Vanilla CQR (Joint)","cov_cens",0.949787234042553,0.873898305084746,0.9274,3.71680902592066,2.90576871478644,3.47755213413606,0.00499999999999545
11,"Cox (Joint)","cov_cens",0.929078014184397,0.886779661016949,0.9166,3.93145061128186,2.67507572001438,3.56082001835795,3.85499999999996
