"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.912624113475177,0.942372881355932,0.9214,4.33897205428576,2.27375510983539,3.7297330556729,0.457999999999998
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.910354609929078,0.916610169491525,0.9122,4.33476264270628,2.63790791454033,3.83419049789732,103.387
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.910354609929078,0.916610169491525,0.9122,4.33476264270628,2.63791167495145,3.8341916072186,127.042
4,"DFT-fixed (Subgroup)","prot_cens",0.890496453900709,0.944406779661017,0.9064,4.39023597207862,2.40136252289111,3.8035183045683,99.477
5,"Vanilla CQR (Subgroup)","prot_cens",0.901276595744681,0.949152542372881,0.9154,4.34670440248962,1.81193275084807,3.59894676525536,0.0080000000000382
6,"Cox (Subgroup)","prot_cens",0.923971631205674,0.897627118644068,0.9162,3.87578482527261,2.75342538366606,3.54468878999867,5.90200000000004
7,"DFT-adaptive-T (Joint)","prot_cens",0.918297872340425,0.909830508474576,0.9158,4.22229761390382,2.62847777703642,3.75212076202794,112.7
8,"DFT-adaptive-CT (Joint)","prot_cens",0.918297872340425,0.909830508474576,0.9158,4.22229761390382,2.62847777703642,3.75212076202794,136.92
9,"DFT-fixed (Joint)","prot_cens",0.870354609929078,0.802033898305085,0.8502,4.61629411494398,3.16223775544261,4.18734748889108,111.629
10,"Vanilla CQR (Joint)","prot_cens",0.885106382978723,0.980338983050847,0.9132,4.18635840158417,1.73393606956369,3.46289381363813,0.0040000000000191
11,"Cox (Joint)","prot_cens",0.927659574468085,0.908474576271186,0.922,3.92481118796484,2.49934668343938,3.50429915912983,3.47199999999998
