"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.950070921985816,0.948474576271186,0.9496,4.3573927322237,2.94184405938304,3.93980587373571,0.695999999999998
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.908652482269504,0.914576271186441,0.9104,5.39249224515783,6.33798287735103,5.67141198165482,140.502
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.909219858156028,0.914576271186441,0.9108,5.38316643840164,6.30135475968644,5.65403199318066,165.011
4,"DFT-fixed (Subgroup)","surv_misspec",0.915460992907801,0.948474576271186,0.9252,5.26125760832134,4.91765801773829,5.15989572909934,135.358
5,"Vanilla CQR (Subgroup)","surv_misspec",0.925957446808511,0.928135593220339,0.9266,4.74990911135151,4.12278179168877,4.564906552051,0.00900000000001455
6,"Cox (Subgroup)","surv_misspec",0.904113475177305,0.938983050847458,0.9144,5.51301911005127,4.74935205076136,5.28773732756075,7.30299999999988
7,"DFT-adaptive-T (Joint)","surv_misspec",0.899858156028369,0.863728813559322,0.8892,5.47775174845886,4.77593120823705,5.27071468909343,228.17
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.899858156028369,0.863728813559322,0.8892,5.47775434392059,4.77593347116301,5.2707171864571,250.696
9,"DFT-fixed (Joint)","surv_misspec",0.909503546099291,0.853559322033898,0.893,5.31883314095898,4.96069627408041,5.2131827652298,226.234
10,"Vanilla CQR (Joint)","surv_misspec",0.931631205673759,0.905762711864407,0.924,4.6690021186122,3.40489337657178,4.29609003971028,0.00500000000010914
11,"Cox (Joint)","surv_misspec",0.924539007092199,0.861694915254237,0.906,4.98610778706336,4.60656247927882,4.87414192126692,4.9849999999999
