"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.912624113475177,0.924067796610169,0.916,4.3400335830665,2.54452308839281,3.81035798713776,0.480999999999995
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.910354609929078,0.901016949152542,0.9076,4.33476264270628,2.76686818315102,3.87223377713748,104.079
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.910354609929078,0.901016949152542,0.9076,4.33476264270628,2.76686818315102,3.87223377713748,126.483
4,"DFT-fixed (Subgroup)","homo_cens",0.890496453900709,0.926779661016949,0.9012,4.39023597207862,2.42332071727182,3.80999597191061,101.296
5,"Vanilla CQR (Subgroup)","homo_cens",0.901276595744681,0.885423728813559,0.8966,4.34670440248962,2.81869978599415,3.89594304062345,0.00899999999995771
6,"Cox (Subgroup)","homo_cens",0.923971631205674,0.930169491525424,0.9258,3.87578482527261,2.30534380829323,3.41250472526369,5.26500000000004
7,"DFT-adaptive-T (Joint)","homo_cens",0.917446808510638,0.898305084745763,0.9118,4.25600713960152,2.70629457076228,3.79884193179394,152.777
8,"DFT-adaptive-CT (Joint)","homo_cens",0.917446808510638,0.898305084745763,0.9118,4.25597665889976,2.70627518880286,3.79881472522118,176.94
9,"DFT-fixed (Joint)","homo_cens",0.899858156028369,0.814237288135593,0.8746,4.23522888967321,3.09615847189665,3.89920311642913,157.16
10,"Vanilla CQR (Joint)","homo_cens",0.89645390070922,0.863728813559322,0.8868,4.21260275948596,3.01975079257337,3.86071142924675,0.0219999999999914
11,"Cox (Joint)","homo_cens",0.940141843971631,0.906440677966102,0.9302,3.70124800849639,2.49567496422027,3.34560396043493,2.39800000000002
