"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.91177304964539,0.897627118644068,0.9076,4.64186084667591,2.91261915107996,4.1317345464751,0.890000000000001
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.908652482269504,0.909830508474576,0.909,4.59900242827663,2.70945733629694,4.04158662614262,209.863
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.908652482269504,0.909830508474576,0.909,4.59900242827663,2.70945733629694,4.04158662614262,229.477
4,"DFT-fixed (Subgroup)","cens_misspec",0.927943262411348,0.83864406779661,0.9016,4.23875229712425,2.87747084825778,3.83717426970864,204.797000000001
5,"Vanilla CQR (Subgroup)","cens_misspec",0.904964539007092,0.903050847457627,0.9044,4.42203066078012,2.56759698820384,3.87497272737012,0.0109999999999673
6,"Cox (Subgroup)","cens_misspec",0.935602836879433,0.932203389830508,0.9346,3.83323086588131,2.32886442745817,3.38944276654648,8.3149999999996
7,"DFT-adaptive-T (Joint)","cens_misspec",0.329645390070922,0.304406779661017,0.3222,11.2037677537326,7.43557927227986,10.0921521517041,299.39
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.329645390070922,0.304406779661017,0.3222,11.2037677537326,7.43557927227986,10.0921521517041,318.75
9,"DFT-fixed (Joint)","cens_misspec",0.875460992907801,0.768135593220339,0.8438,4.56526163813949,3.37106635411494,4.21297402935225,298.312
10,"Vanilla CQR (Joint)","cens_misspec",0.895886524822695,0.906440677966102,0.899,4.37406537448718,2.70961072789372,3.88305125374211,0.00900000000001455
11,"Cox (Joint)","cens_misspec",0.944964539007092,0.911864406779661,0.9352,3.65418671069033,2.5105291543931,3.31680773158265,5.97900000000027
