"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.901887871853547,0.918218085106383,0.9068,4.6800364923393,4.09826202529369,4.50503873265199,0.864999999999998
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.86641876430206,0.905585106382979,0.8782,5.27952972384876,5.37196040885854,5.3073328738997,172.166
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.86641876430206,0.907579787234043,0.8788,5.27952972384876,5.29893204997606,5.28536594354785,187.233000000001
4,"DFT-fixed (Subgroup)","simul_misspec",0.880720823798627,0.904920212765957,0.888,5.10933991490872,5.27379271526076,5.15880731725461,159.523
5,"Vanilla CQR (Subgroup)","simul_misspec",0.904462242562929,0.922872340425532,0.91,4.67032092279445,3.81323715824285,4.41251012641733,0.011000000000422
6,"Cox (Subgroup)","simul_misspec",0.888157894736842,0.903590425531915,0.8928,4.93092054331223,4.6894118712753,4.85827473476352,11.3729999999996
7,"DFT-adaptive-T (Joint)","simul_misspec",0.891018306636156,0.88563829787234,0.8894,4.86455765283464,4.76565926960822,4.83480901916014,315.703
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.891018306636156,0.88563829787234,0.8894,4.8645595637768,4.76566114170017,4.83481091841615,334.244000000001
9,"DFT-fixed (Joint)","simul_misspec",0.90474828375286,0.902925531914894,0.9042,4.65015194036761,4.39465807076965,4.57329938439254,308.504999999999
10,"Vanilla CQR (Joint)","simul_misspec",0.890732265446224,0.946143617021277,0.9074,4.95020588734076,3.33062456998963,4.46303582708154,0.0100000000002183
11,"Cox (Joint)","simul_misspec",0.897025171624714,0.890957446808511,0.8952,4.78196565702213,4.55596683577988,4.71398521159246,6.63799999999992
