"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.9279176201373,0.952127659574468,0.9352,3.98904600083579,2.34136031374727,3.49342214615956,0.863
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.8941647597254,0.88031914893617,0.89,4.4266219367997,3.0921119345245,4.02520132811532,82.6320000000001
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.8941647597254,0.880984042553192,0.8902,4.4266219367997,3.08422948245461,4.0228302865327,96.0059999999994
4,"DFT-fixed (Subgroup)","prot_cens",0.895308924485126,0.931515957446808,0.9062,4.24477238217848,2.57105457113365,3.74131806461619,70.7430000000004
5,"Vanilla CQR (Subgroup)","prot_cens",0.904462242562929,0.959441489361702,0.921,4.27530671725026,1.85839001687709,3.54829817377801,0.00700000000006185
6,"Cox (Subgroup)","prot_cens",0.928775743707094,0.930851063829787,0.9294,3.67563224128481,2.58834152392208,3.3485751935021,9.22800000000052
7,"DFT-adaptive-T (Joint)","prot_cens",0.908752860411899,0.924867021276596,0.9136,4.31474877934855,2.65872218519362,3.81661597982675,191.575
8,"DFT-adaptive-CT (Joint)","prot_cens",0.908752860411899,0.924867021276596,0.9136,4.31473540743388,2.65871394550042,3.8166041516843,210.239
9,"DFT-fixed (Joint)","prot_cens",0.904176201372998,0.900265957446808,0.903,4.17594129255846,2.77802633099603,3.75544847212048,187.77
10,"Vanilla CQR (Joint)","prot_cens",0.91104118993135,0.988031914893617,0.9342,3.94262942320725,1.48814931944785,3.20432180799642,0.00599999999985812
11,"Cox (Joint)","prot_cens",0.938215102974828,0.931515957446808,0.9362,3.68789618902522,2.43092064350587,3.309797944933,5.46000000000004
