"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.920639534883721,0.908974358974359,0.917,4.19059652515692,2.57341749170987,3.68603666672144,0.484999999999999
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.905523255813954,0.890384615384615,0.9008,4.36245958509753,2.64246306294602,3.82582067018626,75.6479999999997
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.905523255813954,0.892307692307692,0.9014,4.36245958509753,2.63647603605292,3.82395271779561,100.248
4,"DFT-fixed (Subgroup)","prot_cens",0.891279069767442,0.892948717948718,0.8918,4.36646819772312,2.56780743812151,3.80528604072741,70.0090000000005
5,"Vanilla CQR (Subgroup)","prot_cens",0.885174418604651,0.970512820512821,0.9118,4.35356582467696,1.6651232841725,3.51477175203957,0.0109999999995125
6,"Cox (Subgroup)","prot_cens",0.928488372093023,0.916666666666667,0.9248,3.76897025676954,2.37044341054015,3.33262988074597,7.06700000000001
7,"DFT-adaptive-T (Joint)","prot_cens",0.894476744186047,0.916666666666667,0.9014,4.46014106837575,2.51171463828327,3.8522320221869,172.68
8,"DFT-adaptive-CT (Joint)","prot_cens",0.894476744186047,0.916666666666667,0.9014,4.46014106837575,2.51171463828327,3.8522320221869,200.572
9,"DFT-fixed (Joint)","prot_cens",0.903197674418605,0.892948717948718,0.9,4.27848868107634,2.56961944634568,3.74532147984038,169.799
10,"Vanilla CQR (Joint)","prot_cens",0.898255813953488,0.981410256410256,0.9242,4.02653143727288,1.60696800394803,3.27162764607553,0.00600000000031287
11,"Cox (Joint)","prot_cens",0.934011627906977,0.907692307692308,0.9258,3.78451455277731,2.30719210326387,3.32358994852912,5.45100000000002
