"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.911337209302326,0.969871794871795,0.9296,4.31947318204856,3.2596645511529,3.98881288920911,0.489999999999995
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.906104651162791,0.423076923076923,0.7554,4.35976932318836,10.0851097937245,6.14607554999564,76.4699999999993
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.906104651162791,0.842948717948718,0.8864,4.35976932318836,3.33227767741851,4.03919192970817,92.7409999999991
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.892441860465116,0.901282051282051,0.8952,4.32263368267221,3.28707155313412,3.99953829825633,70.5460000000003
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.88343023255814,0.996794871794872,0.9188,4.37097664735839,1.05249807742971,3.33561133354064,0.00900000000001455
6,"Cox (Subgroup)","heavy_prot_cens",0.929360465116279,0.882051282051282,0.9146,3.74205255252205,3.90436592722008,3.79269432542783,7.49299999999857
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.902616279069767,0.857051282051282,0.8884,4.39379869871944,4.75052860306755,4.50509842887605,180.428999999999
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.898546511627907,0.923076923076923,0.9062,4.45441521391982,3.05000461016575,4.01623910554855,202.034999999998
9,"DFT-fixed (Joint)","heavy_prot_cens",0.909011627906977,0.83974358974359,0.8874,4.24466437903185,4.95225502173107,4.46543265955401,177.744999999999
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.899418604651163,1,0.9308,3.86625468762104,0.162715940330864,2.71075059846651,0.00500000000010914
11,"Cox (Joint)","heavy_prot_cens",0.928488372093023,0.91025641025641,0.9228,3.77299994759306,4.0226965294984,3.85090528114753,5.09400000000005
