"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.920058139534884,0.876923076923077,0.9066,4.2236400521614,2.76860504866121,3.76966913106934,0.679000000000002
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.905523255813954,0.883974358974359,0.8988,4.36245958509753,2.75881690210046,3.86212306800244,78.1459999999993
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.905523255813954,0.883974358974359,0.8988,4.36245958509753,2.75881690210046,3.86212306800244,101.280999999999
4,"DFT-fixed (Subgroup)","homo_cens",0.891279069767442,0.941025641025641,0.9068,4.36646819772312,2.33324926422122,3.73210389047052,72.9289999999996
5,"Vanilla CQR (Subgroup)","homo_cens",0.885174418604651,0.916666666666667,0.895,4.35356582467696,2.38051018404213,3.7379724647989,0.00700000000006185
6,"Cox (Subgroup)","homo_cens",0.928488372093023,0.921794871794872,0.9264,3.76897025676954,2.21058395605024,3.28275373094512,7.37599999999975
7,"DFT-adaptive-T (Joint)","homo_cens",0.901744186046512,0.903846153846154,0.9024,4.42074710250374,2.59879647403934,3.85229850642285,160.842
8,"DFT-adaptive-CT (Joint)","homo_cens",0.901744186046512,0.903846153846154,0.9024,4.42074710250374,2.59879647403934,3.85229850642285,187.147
9,"DFT-fixed (Joint)","homo_cens",0.878197674418605,0.788461538461538,0.8502,4.47227078422317,3.06337584108063,4.03269556196269,158.209
10,"Vanilla CQR (Joint)","homo_cens",0.894186046511628,0.9,0.896,4.15798881099226,2.59983732413428,3.67184554709257,0.00600000000031287
11,"Cox (Joint)","homo_cens",0.943023255813954,0.9,0.9296,3.62059719427867,2.37082528772261,3.23066835943318,5.58299999999963
