"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.913662790697674,0.889102564102564,0.906,4.28617365995205,4.43563460789705,4.33280547571089,0.688000000000002
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.906104651162791,0.901282051282051,0.9046,4.35976932318836,4.31858135308827,4.34691867651714,79.3409999999994
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.906104651162791,0.905128205128205,0.9058,4.35976932318836,3.1693768429358,3.98836686934957,98.7640000000001
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.892441860465116,0.882692307692308,0.8894,4.32263368267221,4.48644876767922,4.3737439891944,73.2849999999989
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.88343023255814,0.958974358974359,0.907,4.37097664735839,1.50016702872307,3.47528404634417,0.0189999999993233
6,"Cox (Subgroup)","heavy_inter_cens",0.929360465116279,0.919871794871795,0.9264,3.74205255252205,3.86094788893568,3.7791478974831,8.17299999999977
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.900872093023256,0.928205128205128,0.9094,4.39370853656165,4.01344143792384,4.27506520178665,130.897
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.898255813953488,0.939102564102564,0.911,4.43434522220057,3.22865583944536,4.05817013478095,149.698
9,"DFT-fixed (Joint)","heavy_inter_cens",0.911918604651163,0.891666666666667,0.9056,4.20218318446953,4.32104102588034,4.2392668309897,127.604
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.899418604651163,1,0.9308,3.86625468762104,0.162715940330865,2.71075059846651,0.0109999999995125
11,"Cox (Joint)","heavy_inter_cens",0.92906976744186,0.924358974358974,0.9276,3.71498744682862,3.69244364626762,3.70795378105359,5.5630000000001
