"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.921220930232558,0.873717948717949,0.9064,4.25716636455428,2.83214660038972,3.81256019813494,0.480999999999995
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.90203488372093,0.891025641025641,0.8986,4.60902684735225,2.74756733704216,4.0282514801355,69.0559999999996
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.90203488372093,0.891025641025641,0.8986,4.60902684735225,2.74756733704216,4.0282514801355,92.8819999999996
4,"DFT-fixed (Subgroup)","cov_cens",0.915988372093023,0.886538461538461,0.9068,4.31174043571672,2.63797948574772,3.78952701932639,63.2939999999999
5,"Vanilla CQR (Subgroup)","cov_cens",0.935174418604651,0.923717948717949,0.9316,3.97306667692806,2.33277293551009,3.46129502960565,0.00999999999976353
6,"Cox (Subgroup)","cov_cens",0.901162790697674,0.917307692307692,0.9062,4.25614769503211,2.30217709425895,3.64650886759088,7.66499999999996
7,"DFT-adaptive-T (Joint)","cov_cens",0.894767441860465,0.896153846153846,0.8952,4.5779594231406,2.68669737536432,3.9878856642344,110.101
8,"DFT-adaptive-CT (Joint)","cov_cens",0.894767441860465,0.896153846153846,0.8952,4.5779594231406,2.68669737536432,3.9878856642344,134.821
9,"DFT-fixed (Joint)","cov_cens",0.918604651162791,0.867307692307692,0.9026,4.22455257585261,2.80507385532487,3.78167521504795,107.03
10,"Vanilla CQR (Joint)","cov_cens",0.938081395348837,0.912179487179487,0.93,3.81144616267713,2.48320585473622,3.39703518659956,0.00599999999985812
11,"Cox (Joint)","cov_cens",0.929651162790698,0.883333333333333,0.9152,3.90958820774605,2.57521586191464,3.49326403584665,5.61000000000013
