"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.913081395348837,0.889102564102564,0.9056,4.63464359768343,2.90296058134491,4.09435849658581,0.86999999999999
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.915697674418605,0.884615384615385,0.906,4.60837089475316,2.8714451823047,4.06645007246924,169.931
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.915697674418605,0.884615384615385,0.906,4.60837089475316,2.8714451823047,4.06645007246924,189.072999999999
4,"DFT-fixed (Subgroup)","cens_misspec",0.91453488372093,0.927564102564103,0.9186,4.31831363549192,2.52917347115916,3.7601019042201,162.864
5,"Vanilla CQR (Subgroup)","cens_misspec",0.893895348837209,0.908974358974359,0.8986,4.52633676452245,2.5322532074851,3.9041826947268,0.0190000000002328
6,"Cox (Subgroup)","cens_misspec",0.939825581395349,0.931410256410256,0.9372,3.89441911121852,2.35352048201599,3.41365873890733,9.67199999999957
7,"DFT-adaptive-T (Joint)","cens_misspec",0.401162790697674,0.396794871794872,0.3998,10.4815915701902,6.17629925718449,9.1383403685324,247.533
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.401162790697674,0.396794871794872,0.3998,10.4815915701902,6.17629925718449,9.1383403685324,265.132
9,"DFT-fixed (Joint)","cens_misspec",0.662790697674419,0.462179487179487,0.6002,5.63420131485233,4.8188224720562,5.37980311589993,244.57
10,"Vanilla CQR (Joint)","cens_misspec",0.901744186046512,0.890384615384615,0.8982,4.37361932418029,2.76523568856984,3.87180362986983,0.00800000000072032
11,"Cox (Joint)","cens_misspec",0.948837209302326,0.919871794871795,0.9398,3.81743935587653,2.4327407106504,3.38541337856598,6.05099999999948
