"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.942732558139535,0.971153846153846,0.9516,4.32421691028604,2.31950751497004,3.69874757894745,0.527000000000001
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.89593023255814,0.897435897435897,0.8964,5.50844572992327,6.18039416583057,5.71809364192635,119.476000000001
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.898255813953488,0.897435897435897,0.898,5.46838447180073,6.17262058272865,5.68810613841024,141.821000000001
4,"DFT-fixed (Subgroup)","surv_misspec",0.914244186046512,0.996794871794872,0.94,5.1506182937534,1.64414370712924,4.05659822272666,112.377
5,"Vanilla CQR (Subgroup)","surv_misspec",0.936337209302326,0.937179487179487,0.9366,4.551139677376,3.98023157800726,4.37301635037295,0.0100000000002183
6,"Cox (Subgroup)","surv_misspec",0.891279069767442,0.923717948717949,0.9014,5.58672682781234,5.66453518791223,5.61100303616351,9.31800000000021
7,"DFT-adaptive-T (Joint)","surv_misspec",0.908430232558139,0.837179487179487,0.8862,5.26341701215731,4.92799632460066,5.15876575763964,134.821
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.908430232558139,0.837820512820513,0.8864,5.26301617490959,4.92762103142533,5.1583728901425,159.491
9,"DFT-fixed (Joint)","surv_misspec",0.938953488372093,0.850641025641026,0.9114,4.39263785141735,4.466485787588,4.41567840750259,132.313999999999
10,"Vanilla CQR (Joint)","surv_misspec",0.928488372093023,0.925,0.9274,4.62669045542546,3.16390679439756,4.17030195318475,0.00600000000031287
11,"Cox (Joint)","surv_misspec",0.912209302325581,0.816666666666667,0.8824,5.1132305142523,5.00204988126995,5.07854215676181,6.0639999999994
