"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.904964539007092,0.869152542372881,0.8944,4.65811704604212,3.09963820128895,4.19836578683994,0.457999999999998
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.904397163120567,0.886779661016949,0.8992,4.7326890955765,2.90218326990542,4.19268987700353,100.34
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.904397163120567,0.890847457627119,0.9004,4.7326890955765,2.87016132611721,4.18324340358601,123.701000000001
4,"DFT-fixed (Subgroup)","cov_cens",0.902978723404255,0.791864406779661,0.8702,4.57983053764514,3.25622955095455,4.18936824657142,94.4400000000005
5,"Vanilla CQR (Subgroup)","cov_cens",0.930212765957447,0.900338983050847,0.9214,4.22296761319782,2.76585260393629,3.79311868546566,0.00700000000142609
6,"Cox (Subgroup)","cov_cens",0.910070921985816,0.917966101694915,0.9124,4.3066051394372,2.57683244307997,3.79632219401182,7.61699999999837
7,"DFT-adaptive-T (Joint)","cov_cens",0.901560283687943,0.895593220338983,0.8998,4.72314660503383,2.90584905072519,4.18704382651278,195.457
8,"DFT-adaptive-CT (Joint)","cov_cens",0.901560283687943,0.895593220338983,0.8998,4.72312878854715,2.90583808938411,4.18702803229405,219.088
9,"DFT-fixed (Joint)","cov_cens",0.831489361702128,0.734915254237288,0.803,5.11184477300468,3.56734384313403,4.65621699869284,192.953999999998
10,"Vanilla CQR (Joint)","cov_cens",0.938156028368794,0.902372881355932,0.9276,4.02415202763902,2.70989821348813,3.63644715246451,0.00500000000101863
11,"Cox (Joint)","cov_cens",0.929645390070922,0.890847457627119,0.9182,4.13549292680521,2.7593409314674,3.72952808818056,5.03199999999924
