"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.909503546099291,0.87864406779661,0.9004,4.51363553539525,2.99644760129751,4.06606509483642,0.685000000000002
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.896170212765957,0.87728813559322,0.8906,4.69459782712974,3.01334180329448,4.19862730009834,136.540000000001
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.896170212765957,0.87728813559322,0.8906,4.69459782712974,3.01334180329448,4.19862730009834,159.091
4,"DFT-fixed (Subgroup)","homo_cens",0.942127659574468,0.912542372881356,0.9334,4.00544464297603,2.58184553810182,3.58548290703813,130.409
5,"Vanilla CQR (Subgroup)","homo_cens",0.905815602836879,0.903728813559322,0.9052,4.39159800441864,2.7061693340627,3.89439654666364,0.00799999999981083
6,"Cox (Subgroup)","homo_cens",0.934184397163121,0.928135593220339,0.9324,3.75742815467043,2.36432647293835,3.34646315855947,6.5619999999999
7,"DFT-adaptive-T (Joint)","homo_cens",0.89531914893617,0.898983050847458,0.8964,4.70723133954791,2.80362894311816,4.14566863260113,341.333999999999
8,"DFT-adaptive-CT (Joint)","homo_cens",0.89531914893617,0.898983050847458,0.8964,4.70723133954791,2.80362894311816,4.14566863260113,365.370999999997
9,"DFT-fixed (Joint)","homo_cens",0.917730496453901,0.899661016949153,0.9124,4.23033981619088,2.70134474122719,3.77928626907659,339.038999999999
10,"Vanilla CQR (Joint)","homo_cens",0.905815602836879,0.890847457627119,0.9014,4.27106460365469,2.88454274229184,3.86204065455265,0.00500000000101863
11,"Cox (Joint)","homo_cens",0.948368794326241,0.907796610169492,0.9364,3.70534542484437,2.44649495243368,3.33398453548322,4.85800000000017
