"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.956312056737589,0.962033898305085,0.958,4.25697015908848,3.24377336306964,3.95807710426292,0.685000000000002
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.90468085106383,0.913898305084746,0.9074,5.56355355245551,6.71180940661876,5.90228902943367,162.315999999999
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.90468085106383,0.916610169491525,0.9082,5.56348841433642,6.52044879660583,5.84579172710589,182.526
4,"DFT-fixed (Subgroup)","surv_misspec",0.918014184397163,0.952542372881356,0.9282,5.28707612501226,5.85788800775646,5.4554656304218,155.709000000001
5,"Vanilla CQR (Subgroup)","surv_misspec",0.928510638297872,0.944406779661017,0.9332,4.87214493523959,4.20737554795522,4.6760379659907,0.0069999999996071
6,"Cox (Subgroup)","surv_misspec",0.904964539007092,0.935593220338983,0.914,5.50795480060324,5.43523715444886,5.4865030949877,7.81099999999969
7,"DFT-adaptive-T (Joint)","surv_misspec",0.916879432624113,0.87593220338983,0.9048,5.20138297735897,4.90496499694541,5.11393967313697,238.558000000001
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.918014184397163,0.87728813559322,0.906,5.16584094145755,4.8714484412956,5.07899515390977,261.187
9,"DFT-fixed (Joint)","surv_misspec",0.917446808510638,0.879322033898305,0.9062,5.19805535264515,4.67798319058064,5.04463406483612,235.370000000001
10,"Vanilla CQR (Joint)","surv_misspec",0.931631205673759,0.907118644067797,0.9244,4.80256496825269,4.02988393644333,4.57462406386893,0.00399999999899592
11,"Cox (Joint)","surv_misspec",0.919148936170213,0.851525423728814,0.8992,5.20561400782306,4.91062007142451,5.11859079658549,4.86599999999999
