"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.905436013590034,0.967983651226158,0.9238,4.6186101046332,3.47608776305592,4.28316554514611,0.480999999999995
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.898640996602492,0.735013623978202,0.8506,4.63302389256299,6.03882560936302,5.04576727661548,83.0710000000008
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.898640996602492,0.858991825613079,0.887,4.63302389256299,3.32425253431479,4.24876862178132,100.454
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.882502831257078,0.962534059945504,0.906,4.60472929636278,2.85393537014323,4.09069619962472,77.0210000000006
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.904869762174405,0.997956403269755,0.9322,4.30919425974989,1.07750389732757,3.3603699693427,0.0069999999996071
6,"Cox (Subgroup)","heavy_prot_cens",0.923272933182333,0.918256130790191,0.9218,3.90343938953875,3.83650376190771,3.88378708926627,7.40800000000036
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.907984144960362,0.923024523160763,0.9124,4.5899643374204,4.38854222185618,4.53082680429075,180.124
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.895809739524349,0.948228882833787,0.9112,4.75222864375387,2.97231866982201,4.22964707540747,202.088
9,"DFT-fixed (Joint)","heavy_prot_cens",0.905436013590034,0.926430517711172,0.9116,4.42379776951486,4.11558147964974,4.33330546681046,178.203
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.908267270668177,1,0.9352,3.72833873374527,0.201123316280437,2.6927482871776,0.00600000000031287
11,"Cox (Joint)","heavy_prot_cens",0.919309173272933,0.942098092643052,0.926,3.96626548525752,3.51833267391044,3.83475241184602,6.21199999999953
