"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.914212910532276,0.901907356948229,0.9106,4.53756199034195,2.87899758002368,4.0506074794725,0.463000000000008
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.883635334088335,0.884196185286104,0.8838,5.10591099257357,3.0139045132928,4.49169789025674,64.3730000000005
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.885900339750849,0.889645776566757,0.887,5.06183910616967,2.96525535122508,4.44628211571794,87.2719999999999
4,"DFT-fixed (Subgroup)","cov_cens",0.939411098527746,0.887602179836512,0.9242,4.12863579444666,2.82703557886577,3.74648597115211,56.9790000000003
5,"Vanilla CQR (Subgroup)","cov_cens",0.928652321630804,0.903950953678474,0.9214,4.08942640443684,2.73498485904302,3.69176236670922,0.0069999999996071
6,"Cox (Subgroup)","cov_cens",0.90515288788222,0.917574931880109,0.9088,4.3212458430246,2.36441352977736,3.74671987585521,8.12400000000071
7,"DFT-adaptive-T (Joint)","cov_cens",0.892695356738392,0.911444141689373,0.8982,4.8375706330359,2.80816401868398,4.24173685106218,126.569
8,"DFT-adaptive-CT (Joint)","cov_cens",0.892695356738392,0.911444141689373,0.8982,4.8375634218796,2.80815983267592,4.2417305280894,150.918999999999
9,"DFT-fixed (Joint)","cov_cens",0.903454133635334,0.860354223433243,0.8908,4.54458916655264,3.02463228819583,4.09832982706708,123.124999999999
10,"Vanilla CQR (Joint)","cov_cens",0.937712344280861,0.895095367847411,0.9252,3.93448844209964,2.91260102579182,3.63446229667167,0.00500000000010914
11,"Cox (Joint)","cov_cens",0.93233295583239,0.891689373297003,0.9204,4.02025835086327,2.68679798239444,3.62875438668083,5.81700000000001
