"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.964892412231031,0.960490463215259,0.9636,4.0333852500502,3.00862699455129,3.73251622623572,0.524999999999991
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.898640996602492,0.912125340599455,0.9026,5.62840542242545,6.16531174514438,5.78604111877573,160.299000000001
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.898640996602492,0.906675749318801,0.901,5.62834889525586,6.34257742269527,5.83804639091207,184.325000000001
4,"DFT-fixed (Subgroup)","surv_misspec",0.922140430351076,0.935286103542234,0.926,4.97903215740476,5.55983445889431,5.14955571312209,153.215
5,"Vanilla CQR (Subgroup)","surv_misspec",0.932899207248018,0.951634877384196,0.9384,4.76116996900423,4.11628688299519,4.57183229495197,0.00799999999981083
6,"Cox (Subgroup)","surv_misspec",0.902887882219706,0.933242506811989,0.9118,5.50412185759983,5.2598293863587,5.43239758804344,7.98199999999997
7,"DFT-adaptive-T (Joint)","surv_misspec",0.932616081540204,0.849455040871935,0.9082,4.80939387757119,5.33779405544749,4.96453216979567,309.608000000001
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.933748584371461,0.85149863760218,0.9096,4.77918730448994,5.30426873597211,4.9333512127731,335.012000000003
9,"DFT-fixed (Joint)","surv_misspec",0.966874292185731,0.947547683923706,0.9612,3.35889545599773,3.28888881141996,3.3383415051497,306.109000000001
10,"Vanilla CQR (Joint)","surv_misspec",0.947904869762174,0.923024523160763,0.9406,4.47608508883111,3.5165301142265,4.1943597482872,0.00599999999940337
11,"Cox (Joint)","surv_misspec",0.92836919592299,0.852861035422343,0.9062,4.94564048214823,4.91476450293642,4.93657529465164,5.47800000000097
