"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.909682899207248,0.933242506811989,0.9166,4.50179076038911,2.54776477858878,3.92808873213253,0.49499999999999
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.899490373725934,0.906675749318801,0.9016,4.59315674390543,2.81766698932131,4.07187295195953,89.3230000000003
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.899490373725934,0.907356948228883,0.9018,4.59315674390543,2.8094909161596,4.06947245687925,113.355
4,"DFT-fixed (Subgroup)","prot_cens",0.883069082672707,0.922343324250681,0.8946,4.59702808530334,2.69803970054921,4.03948509553953,82.3979999999992
5,"Vanilla CQR (Subgroup)","prot_cens",0.911381653454134,0.931880108991826,0.9174,4.21361986040063,1.95510788983898,3.55052074584373,0.00700000000051659
6,"Cox (Subgroup)","prot_cens",0.920158550396376,0.926430517711172,0.922,3.99300487172519,2.52834870121622,3.56298182006376,7.92200000000139
7,"DFT-adaptive-T (Joint)","prot_cens",0.887882219705549,0.901226158038147,0.8918,4.82567825098166,2.82423309822862,4.23805395413337,151.41
8,"DFT-adaptive-CT (Joint)","prot_cens",0.887882219705549,0.901226158038147,0.8918,4.82567093317679,2.82422881547589,4.2380475274198,180.735
9,"DFT-fixed (Joint)","prot_cens",0.908550396375991,0.89850136239782,0.9056,4.39614436753359,2.73840751792633,3.9094328284889,148.242
10,"Vanilla CQR (Joint)","prot_cens",0.909966024915062,0.987057220708447,0.9326,3.76524046782364,1.63623421217756,3.14016423116595,0.00399999999990541
11,"Cox (Joint)","prot_cens",0.933748584371461,0.910762942779292,0.927,3.98263443091829,2.48559200264208,3.54310277397639,5.81900000000041
