"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.909682899207248,0.87125340599455,0.8984,4.90768852289958,3.18085332067119,4.40068970752532,1.01899999999999
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.902321630804077,0.870572207084469,0.893,4.95163983347431,3.16822346312181,4.42802878713881,131.883999999998
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.902321630804077,0.870572207084469,0.893,4.95163983347431,3.16822346312181,4.42802878713881,153.139999999998
4,"DFT-fixed (Subgroup)","cens_misspec",0.913929784824462,0.923024523160763,0.9166,4.65253826169943,2.70549709163446,4.08088697416835,125.602999999999
5,"Vanilla CQR (Subgroup)","cens_misspec",0.902321630804077,0.922343324250681,0.9082,4.5342600332884,2.54686763744243,3.95076162586802,0.0139999999992142
6,"Cox (Subgroup)","cens_misspec",0.944790486976217,0.936648501362398,0.9424,3.95416196377446,2.41331201680232,3.50176841934344,8.83100000000195
7,"DFT-adaptive-T (Joint)","cens_misspec",0.90515288788222,0.891008174386921,0.901,4.97730506708225,3.06612212807426,4.41618175618951,258.181
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.90515288788222,0.891008174386921,0.901,4.97730506708225,3.06612212807426,4.41618175618951,279.059999999999
9,"DFT-fixed (Joint)","cens_misspec",0.954133635334088,0.918937329700273,0.9438,3.85315845797198,2.67684175990989,3.50779187542095,255.853000000001
10,"Vanilla CQR (Joint)","cens_misspec",0.912797281993205,0.873978201634877,0.9014,4.40077727819812,3.00519154409711,3.99103330666606,0.010999999998603
11,"Cox (Joint)","cens_misspec",0.952151755379388,0.926430517711172,0.9446,3.86692047471462,2.52175675683432,3.47198040714496,7.80400000000009
