"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.911739255840785,0.909328114807567,0.911,4.26162633224213,2.73914383509379,3.79483319861645,0.48599999999999
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.905105278338621,0.905414220482714,0.9052,4.35938512201561,2.79064709025016,3.87841004147633,62.8340000000007
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.905105278338621,0.905414220482714,0.9052,4.35938512201561,2.79064709025016,3.87841004147633,84.2479999999996
4,"DFT-fixed (Subgroup)","homo_cens",0.876550331698875,0.917808219178082,0.8892,4.3720597366269,2.58056321128833,3.82278690195809,57.2340000000004
5,"Vanilla CQR (Subgroup)","homo_cens",0.920103836169599,0.908675799086758,0.9166,4.05304692839405,2.61769925113745,3.61296933054718,0.00600000000122236
6,"Cox (Subgroup)","homo_cens",0.931064320738391,0.918460534898891,0.9272,3.54743270900397,2.34122529030514,3.17760951443091,6.71000000000095
7,"DFT-adaptive-T (Joint)","homo_cens",0.887222382463225,0.915198956294847,0.8958,4.62043513751492,2.70281017244059,4.03249132322313,132.434000000001
8,"DFT-adaptive-CT (Joint)","homo_cens",0.887222382463225,0.915198956294847,0.8958,4.62043513751492,2.70281017244059,4.03249132322313,155.702000000001
9,"DFT-fixed (Joint)","homo_cens",0.878569368329968,0.863666014350946,0.874,4.46093214828811,2.85295167411705,3.96792533490726,129.894
10,"Vanilla CQR (Joint)","homo_cens",0.916931064320738,0.932811480756686,0.9218,4.01790352261881,2.5563077077999,3.56977824579533,0.00499999999919964
11,"Cox (Joint)","homo_cens",0.940294202480531,0.912589693411611,0.9318,3.52394129963789,2.35191497249545,3.16459802773602,4.41200000000026
