"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.907124314969714,0.908675799086758,0.9076,4.33022648347543,2.73098116530495,3.83989786892436,0.638999999999982
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.910585520623017,0.896934116112198,0.9064,4.40793514573673,2.85051389122576,3.93042978910367,60.3180000000011
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.911739255840785,0.896934116112198,0.9072,4.39835261632664,2.85051389122576,3.92378526321071,80.8180000000011
4,"DFT-fixed (Subgroup)","cov_cens",0.840784539948082,0.911285061969993,0.8624,4.81470742391549,2.58704878404496,4.13170728493118,54.7289999999994
5,"Vanilla CQR (Subgroup)","cov_cens",0.941447937698298,0.919765166340509,0.9348,3.85703556359133,2.56342228048767,3.46041373099175,0.00700000000142609
6,"Cox (Subgroup)","cov_cens",0.914623593885203,0.911937377690802,0.9138,4.01352848836205,2.41570341110954,3.52363531967643,7.42900000000009
7,"DFT-adaptive-T (Joint)","cov_cens",0.886933948658783,0.904109589041096,0.8922,4.65207373690314,2.77550933837003,4.07671909231289,194.695000000002
8,"DFT-adaptive-CT (Joint)","cov_cens",0.886933948658783,0.904109589041096,0.8922,4.65206621440231,2.77550485031321,4.07671250017259,216.313000000002
9,"DFT-fixed (Joint)","cov_cens",0.94173637150274,0.951728636660144,0.9448,3.82137939671704,2.32391011286801,3.36225531428893,192.374000000002
10,"Vanilla CQR (Joint)","cov_cens",0.949524084222671,0.93085453359426,0.9438,3.73381811568436,2.49556614580252,3.35417006171859,0.00400000000081491
11,"Cox (Joint)","cov_cens",0.931929622151716,0.898238747553816,0.9216,3.79924502387864,2.60273099192762,3.43239382168246,4.64300000000003
