"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.909720219209691,0.944553163731246,0.9204,4.6949662285395,3.25016276696938,4.2519894872221,0.855999999999995
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.901932506489761,0.889758643183301,0.8982,4.81608312871482,5.6826323071889,5.08176710683497,188.998999999998
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.901932506489761,0.889758643183301,0.8982,4.81608705511748,5.6630888170695,5.07577779533197,201.578
4,"DFT-fixed (Subgroup)","simul_misspec",0.896452264205365,0.900195694716243,0.8976,5.03884345166787,2.37392952059771,4.22178084040176,172.561
5,"Vanilla CQR (Subgroup)","simul_misspec",0.903086241707528,0.937377690802348,0.9136,4.78791675801733,3.53713240303106,4.40442627477854,0.0139999999992142
6,"Cox (Subgroup)","simul_misspec",0.899336602249784,0.916503587736464,0.9046,4.9118293607595,4.37683753338197,4.74780086648555,13.2920000000013
7,"DFT-adaptive-T (Joint)","simul_misspec",0.917507931929622,0.867579908675799,0.9022,4.45787432474127,4.80774943901922,4.56514603477889,321.013000000001
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.917507931929622,0.867579908675799,0.9022,4.45788123386757,4.80775689040652,4.56515311016241,344.393
9,"DFT-fixed (Joint)","simul_misspec",0.92327660801846,0.903457273320287,0.9172,4.40092339100399,4.16966072204599,4.33001825670147,316.178
10,"Vanilla CQR (Joint)","simul_misspec",0.89414479376983,0.955642530984997,0.913,5.03729760969482,3.04016756444268,4.42497753782051,0.00599999999940337
11,"Cox (Joint)","simul_misspec",0.911739255840785,0.880626223091976,0.9022,4.67193055444455,4.5689572277488,4.64035893247963,5.39400000000023
